complaint_id,stage_order,department,action,routed_correctly,comment,stage_timestamp,resolution_status
319,2,Maintenance,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Infrastructure.",2025-05-25 18:51:58.114216,
319,3,Maintenance,Reviewed,True,Escalated to senior staff for further action.,2025-05-27 22:14:29.038692,Unresolved
320,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-01-14 11:08:18.754776,
320,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Staff Behavior.",2025-01-14 18:09:45.854094,
320,3,Customer Support,Reviewed,True,Resolved following standard procedure.,2025-01-16 04:01:41.977147,Resolved
321,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-01-09 10:00:14.858277,
321,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Appreciation.",2025-01-09 15:10:26.696405,
321,3,Customer Support,Reviewed,True,Confirmed with the customer that the issue is fixed.,2025-01-12 00:03:07.895243,Resolved
322,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-06-22 08:10:32.118156,
322,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Staff Behavior.",2025-06-22 13:24:01.846801,
322,3,Customer Support,Reviewed,True,Issue verified and resolved after review.,2025-06-26 11:42:25.880221,Resolved
323,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-02-05 09:46:27.606749,
323,2,Administration,Forwarded (Incorrect),False,"Not within our scope, sending to the relevant department.",2025-02-05 12:58:40.626559,
323,3,Security,Forwarded (Re-routed),True,Re-routed from Administration; now correctly assigned for Safety Concern.,2025-02-06 09:56:11.842225,
323,4,Security,Reviewed,True,Completed the requested action successfully.,2025-02-07 04:34:50.565335,Resolved
324,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-02-10 11:48:40.778564,
324,2,Billing,Forwarded (Incorrect),False,"This complaint does not belong to our department, forwarding to the correct team.",2025-02-10 14:00:55.729380,
324,3,Operations,Forwarded (Re-routed),True,Re-routed from Billing; now correctly assigned for Service Delay.,2025-02-11 09:24:33.953014,
324,4,Operations,Reviewed,True,Completed the requested action successfully.,2025-02-12 01:07:58.779444,Resolved
325,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-06-18 06:48:23.292157,
325,2,Security,Forwarded (Incorrect),False,"Incorrectly routed here, reassigning to the appropriate department.",2025-06-18 12:11:42.611777,
325,3,Billing,Forwarded (Re-routed),True,Re-routed from Security; now correctly assigned for Billing Issue.,2025-06-19 07:31:54.384546,
325,4,Billing,Reviewed,True,Confirmed with the customer that the issue is fixed.,2025-06-22 09:06:56.323704,Resolved
326,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-08-11 17:50:22.423840,
326,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Staff Behavior.",2025-08-12 01:15:20.751363,
326,3,Customer Support,Reviewed,True,Resolved following standard procedure.,2025-08-12 19:08:10.647037,Resolved
327,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-11-08 18:32:20.007421,
327,2,Security,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Safety Concern.",2025-11-08 22:07:26.043733,
327,3,Security,Reviewed,True,Corrected the error and notified the customer.,2025-11-11 04:22:22.855372,Resolved
328,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-04-05 19:32:01.913871,
328,2,Billing,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Billing Issue.",2025-04-05 21:33:49.410739,
328,3,Billing,Reviewed,True,Waiting on additional information from the customer.,2025-04-09 20:01:57.691275,Unresolved
329,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-05-08 08:26:26.543054,
329,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Staff Behavior.",2025-05-08 12:56:19.030697,
329,3,Customer Support,Reviewed,True,Issue verified and resolved after review.,2025-05-12 05:14:07.108846,Resolved
330,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-05-13 17:01:30.138748,
330,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Staff Behavior.",2025-05-13 20:35:28.358459,
330,3,Customer Support,Reviewed,True,Resolved following standard procedure.,2025-05-16 04:24:05.336243,Resolved
331,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-10-28 09:54:45.546646,
331,2,Administration,Forwarded (Incorrect),False,"Incorrectly routed here, reassigning to the appropriate department.",2025-10-28 11:04:34.650411,
331,3,Customer Support,Forwarded (Re-routed),True,Re-routed from Administration; now correctly assigned for Staff Behavior.,2025-10-29 03:43:53.268517,
331,4,Customer Support,Reviewed,True,Confirmed with the customer that the issue is fixed.,2025-10-30 17:51:09.158533,Resolved
332,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-07-06 12:40:03.788388,
332,2,Operations,Forwarded (Incorrect),False,"Not within our scope, sending to the relevant department.",2025-07-06 15:40:27.059399,
332,3,Maintenance,Forwarded (Re-routed),True,Re-routed from Operations; now correctly assigned for Infrastructure.,2025-07-07 09:32:35.922136,
332,4,Maintenance,Reviewed,True,Confirmed with the customer that the issue is fixed.,2025-07-10 11:25:37.642124,Resolved
333,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-05-09 15:55:36.909605,
333,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Appreciation.",2025-05-09 18:28:20.166248,
333,3,Customer Support,Reviewed,True,Corrected the error and notified the customer.,2025-05-13 03:42:21.254987,Resolved
334,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-03-25 17:04:40.620231,
334,2,Maintenance,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Infrastructure.",2025-03-25 23:22:34.892087,
334,3,Maintenance,Reviewed,True,Escalated to senior staff for further action.,2025-03-26 17:28:22.673387,Unresolved
335,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-10-03 07:44:34.395435,
335,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Staff Behavior.",2025-10-03 14:09:23.339142,
335,3,Customer Support,Reviewed,True,Resolved following standard procedure.,2025-10-05 16:16:13.947997,Resolved
336,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-04-22 10:04:29.731660,
336,2,Billing,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Billing Issue.",2025-04-22 15:05:08.720515,
336,3,Billing,Reviewed,True,Corrected the error and notified the customer.,2025-04-25 07:54:29.785603,Resolved
337,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-07-13 14:43:35.917410,
337,2,Billing,Forwarded (Incorrect),False,"Not within our scope, sending to the relevant department.",2025-07-13 20:35:50.510241,
337,3,Customer Support,Forwarded (Re-routed),True,Re-routed from Billing; now correctly assigned for Staff Behavior.,2025-07-14 02:21:03.545635,
337,4,Customer Support,Reviewed,True,Completed the requested action successfully.,2025-07-15 20:43:50.132740,Resolved
338,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-08-26 15:05:53.818221,
338,2,Maintenance,Forwarded (Incorrect),False,"This complaint does not belong to our department, forwarding to the correct team.",2025-08-26 19:10:00.288319,
338,3,Customer Support,Forwarded (Re-routed),True,Re-routed from Maintenance; now correctly assigned for Staff Behavior.,2025-08-27 18:34:48.116383,
338,4,Customer Support,Reviewed,True,Resolved following standard procedure.,2025-08-29 23:42:23.886936,Resolved
339,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-03-20 13:43:26.918049,
339,2,Security,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Safety Concern.",2025-03-20 20:58:07.441325,
339,3,Security,Reviewed,True,Corrected the error and notified the customer.,2025-03-22 15:48:46.550395,Resolved
340,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-12-14 10:14:15.910328,
340,2,Administration,Forwarded (Incorrect),False,"Incorrectly routed here, reassigning to the appropriate department.",2025-12-14 15:43:38.539551,
340,3,Customer Support,Forwarded (Re-routed),True,Re-routed from Administration; now correctly assigned for Appreciation.,2025-12-15 12:50:51.127309,
340,4,Customer Support,Reviewed,True,Escalated to senior staff for further action.,2025-12-16 12:06:57.220060,Unresolved
341,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-07-19 11:59:36.795690,
341,2,Security,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Safety Concern.",2025-07-19 17:00:34.834219,
341,3,Security,Reviewed,True,Completed the requested action successfully.,2025-07-21 06:43:21.229115,Resolved
342,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-07-10 11:10:13.076737,
342,2,Billing,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Billing Issue.",2025-07-10 19:02:33.952826,
342,3,Billing,Reviewed,True,Corrected the error and notified the customer.,2025-07-14 14:10:26.797175,Resolved
343,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-06-07 10:41:11.926881,
343,2,Operations,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Service Delay.",2025-06-07 14:06:40.419074,
343,3,Operations,Reviewed,True,Confirmed with the customer that the issue is fixed.,2025-06-11 11:42:28.977122,Resolved
344,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-05-10 18:09:51.772208,
344,2,Security,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Safety Concern.",2025-05-10 19:30:24.688595,
344,3,Security,Reviewed,True,Issue verified and resolved after review.,2025-05-12 20:16:28.895053,Resolved
345,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-12-24 15:27:55.019186,
345,2,Maintenance,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Infrastructure.",2025-12-24 16:30:40.024342,
345,3,Maintenance,Reviewed,True,Corrected the error and notified the customer.,2025-12-25 13:45:38.329724,Resolved
346,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-04-13 13:55:49.639619,
346,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Staff Behavior.",2025-04-13 16:40:44.658373,
346,3,Customer Support,Reviewed,True,"Still under investigation, pending further review.",2025-04-14 13:30:13.465283,Unresolved
347,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-11-15 07:57:10.100524,
347,2,Operations,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Service Delay.",2025-11-15 09:51:32.467959,
347,3,Operations,Reviewed,True,Completed the requested action successfully.,2025-11-17 00:01:37.546208,Resolved
348,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-07-26 14:15:40.563962,
348,2,Billing,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Billing Issue.",2025-07-26 20:40:30.795226,
348,3,Billing,Reviewed,True,Issue verified and resolved after review.,2025-07-28 13:43:52.456481,Resolved
349,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-08-16 11:52:19.083848,
349,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Staff Behavior.",2025-08-16 17:25:53.099700,
349,3,Customer Support,Reviewed,True,Corrected the error and notified the customer.,2025-08-19 21:56:39.656384,Resolved
350,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-02-12 09:41:00.032240,
350,2,Maintenance,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Infrastructure.",2025-02-12 10:43:34.624392,
350,3,Maintenance,Reviewed,True,Resolved following standard procedure.,2025-02-15 02:32:30.268185,Resolved
351,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-08-11 15:38:57.291053,
351,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Appreciation.",2025-08-11 22:52:27.429267,
351,3,Customer Support,Reviewed,True,"Still under investigation, pending further review.",2025-08-14 20:29:03.183799,Unresolved
352,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-06-20 14:22:02.418684,
352,2,Maintenance,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Infrastructure.",2025-06-20 17:46:08.142922,
352,3,Maintenance,Reviewed,True,Resolved following standard procedure.,2025-06-21 20:12:05.941743,Resolved
353,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-07-16 11:31:23.742221,
353,2,Security,Forwarded (Incorrect),False,"Not within our scope, sending to the relevant department.",2025-07-16 18:15:30.193680,
353,3,Maintenance,Forwarded (Re-routed),True,Re-routed from Security; now correctly assigned for Infrastructure.,2025-07-17 09:27:52.073126,
353,4,Maintenance,Reviewed,True,Requires field visit before it can be closed.,2025-07-18 15:57:03.303630,Unresolved
