complaint_id,original_id,complaint_text,category,department,status,customer_id,date_received,date_resolved,created_at,complaint_text_clean,resolution_time_hours,vader_label,vader_score,transformer_label,transformer_score,sentiment_label,sentiment_score,sentiment_model_used,predicted_category,category_confidence,final_category,complaint_hour,complaint_day_of_week,complaint_month,complaint_year
598,598,I was treated very disrespectfully by the customer support agent.,Staff Behavior,Customer Support,Resolved,CUST3579,2025-08-22 09:02:00,2025-08-27 12:42:59,2026-07-23 20:15:32,treated disrespectfully customer support agent,123.68305555555555,Positive,0.4019,Negative,-0.999445378780365,Negative,-0.999445378780365,transformer,Staff Behavior,1.0,Staff Behavior,9,Friday,August,2025
599,599,"There is a billing error, I already paid but it still shows unpaid.",Billing Issue,Billing,Resolved,CUST9482,2025-09-12 15:42:00,2025-09-12 16:42:00,2026-07-23 20:15:32,billing error already paid still shows unpaid,1.0,Negative,-0.2144,Negative,-0.9994487166404724,Negative,-0.9994487166404724,transformer,Billing Issue,1.0,Billing Issue,15,Friday,September,2025
600,600,I was overcharged on my last bill and no one is responding.,Billing Issue,Billing,Closed,CUST6703,2025-11-18 14:18:00,2025-11-19 21:35:30,2026-07-23 20:15:32,overcharged last bill one responding,31.291666666666668,Negative,-0.296,Negative,-0.99962055683136,Negative,-0.99962055683136,transformer,Billing Issue,1.0,Billing Issue,14,Tuesday,November,2025
601,601,The response time for service requests is unacceptably slow.,Service Delay,Operations,Closed,CUST5277,2025-04-07 17:29:00,2025-04-15 09:01:45,2026-07-23 20:15:32,response time service requests unacceptably slow,183.5458333333333,Neutral,0.0,Negative,-0.9997486472129822,Negative,-0.9997486472129822,transformer,Service Delay,1.0,Service Delay,17,Monday,April,2025
602,602,The online payment portal charged me twice for the same bill.,Billing Issue,Billing,In Progress,CUST9409,2025-02-03 13:32:00,,2026-07-23 20:15:32,online payment portal charged twice bill,,Negative,-0.2023,Negative,-0.9943894743919371,Negative,-0.9943894743919371,transformer,Billing Issue,1.0,Billing Issue,13,Monday,February,2025
603,603,"The new online system has made things much easier, well done.",,Customer Support,Resolved,CUST6565,2025-08-13 10:36:00,2025-08-13 23:44:04,2026-07-23 20:15:32,new online system made things much easier well done,13.134444444444444,Positive,0.5994,Positive,0.9995688796043396,Positive,0.9995688796043396,transformer,Appreciation,0.8799664942529419,Appreciation,10,Wednesday,August,2025
604,604,"Great job by the support team, issue resolved within a day.",,Customer Support,Open,CUST2106,2025-08-19 18:55:00,,2026-07-23 20:15:32,great job support team issue resolved within day,,Positive,0.8176,Positive,0.9994268417358398,Positive,0.9994268417358398,transformer,Appreciation,0.8899117499265191,Appreciation,18,Tuesday,August,2025
605,605,No technician has visited despite multiple requests.,Service Delay,Operations,In Progress,CUST9462,2025-08-08 16:51:00,,2026-07-23 20:15:32,technician visited despite multiple requests,,Negative,-0.296,Negative,-0.982450783252716,Negative,-0.982450783252716,transformer,Service Delay,1.0,Service Delay,16,Friday,August,2025
606,606,The employee refused to help and was arguing instead of assisting.,Staff Behavior,Customer Support,Closed,CUST2245,2025-04-03 14:25:00,2025-04-07 14:02:47,2026-07-23 20:15:32,employee refused help arguing instead assisting,95.62972222222224,Negative,-0.3612,Negative,-0.9993220567703248,Negative,-0.9993220567703248,transformer,Staff Behavior,1.0,Staff Behavior,14,Thursday,April,2025
607,607,I was treated very disrespectfully by the customer support agent.,,Customer Support,Closed,CUST4115,2025-07-12 15:13:00,2025-07-16 05:49:34,2026-07-23 20:15:32,treated disrespectfully customer support agent,86.60944444444445,Positive,0.4019,Negative,-0.999445378780365,Negative,-0.999445378780365,transformer,Staff Behavior,0.9057271999777208,Staff Behavior,15,Saturday,July,2025
608,608,I was treated very disrespectfully by the customer support agent.,,Customer Support,In Progress,CUST5091,2025-04-08 15:55:00,,2026-07-23 20:15:32,treated disrespectfully customer support agent,,Positive,0.4019,Negative,-0.999445378780365,Negative,-0.999445378780365,transformer,Staff Behavior,0.9057271999777208,Staff Behavior,15,Tuesday,April,2025
609,609,An official demanded a bribe before processing my documents.,Corruption/Bribery,Administration,Closed,CUST9071,2025-03-04 14:07:00,2025-03-09 05:09:54,2026-07-23 20:15:32,official demanded bribe processing documents,111.04833333333332,Negative,-0.4019,Negative,-0.999240517616272,Negative,-0.999240517616272,transformer,Corruption/Bribery,1.0,Corruption/Bribery,14,Tuesday,March,2025
610,610,The new infrastructure upgrade has improved things significantly.,,Maintenance,Resolved,CUST5501,2025-12-28 18:30:00,2026-01-07 16:56:41,2026-07-23 20:15:32,new infrastructure upgrade improved things significantly,238.44472222222225,Positive,0.4767,Positive,0.9997418522834778,Positive,0.9997418522834778,transformer,Infrastructure,0.908071593935798,Infrastructure,18,Sunday,December,2025
611,611,The staff member was polite and handled my issue very well.,,Customer Support,Resolved,CUST7933,2025-05-08 17:48:00,2025-05-11 07:08:04,2026-07-23 20:15:32,staff member polite handled issue well,61.33444444444444,Positive,0.3384,Positive,0.9998146891593932,Positive,0.9998146891593932,transformer,Staff Behavior,0.9081754283449764,Staff Behavior,17,Thursday,May,2025
612,612,The staff member was polite and handled my issue very well.,Staff Behavior,Customer Support,Closed,CUST8490,2025-01-12 15:25:00,2025-01-14 15:24:36,2026-07-23 20:15:32,staff member polite handled issue well,47.99333333333333,Positive,0.3384,Positive,0.9998146891593932,Positive,0.9998146891593932,transformer,Staff Behavior,1.0,Staff Behavior,15,Sunday,January,2025
613,613,"Great job by the support team, issue resolved within a day.",Appreciation,Customer Support,Closed,CUST2650,2025-05-01 08:00:00,2025-05-02 12:00:54,2026-07-23 20:15:32,great job support team issue resolved within day,28.015,Positive,0.8176,Positive,0.9994268417358398,Positive,0.9994268417358398,transformer,Appreciation,1.0,Appreciation,8,Thursday,May,2025
614,614,Staff keep telling me to wait but nothing happens.,,Operations,In Progress,CUST6621,2025-11-06 13:35:00,,2026-07-23 20:15:32,staff keep telling wait nothing happens,,Neutral,0.0,Negative,-0.9984003901481628,Negative,-0.9984003901481628,transformer,Service Delay,0.9313366245653248,Service Delay,13,Thursday,November,2025
615,615,I have been waiting since last month for this issue to be fixed.,Service Delay,Operations,Closed,CUST7563,2025-06-14 00:44:00,2025-06-19 19:57:11,2026-07-23 20:15:32,waiting since last month issue fixed,139.21972222222223,Neutral,0.0,Negative,-0.9983676075935364,Negative,-0.9983676075935364,transformer,Service Delay,1.0,Service Delay,0,Saturday,June,2025
616,616,No technician has visited despite multiple requests.,,Operations,In Progress,CUST5422,2025-07-19 10:43:00,,2026-07-23 20:15:32,technician visited despite multiple requests,,Negative,-0.296,Negative,-0.982450783252716,Negative,-0.982450783252716,transformer,Service Delay,0.9333926417018912,Service Delay,10,Saturday,July,2025
617,617,Thank you for quickly fixing the safety issue I reported earlier.,Safety Concern,Security,Open,CUST3450,2025-06-13 14:12:00,,2026-07-23 20:15:32,thank quickly fixing safety issue reported earlier,,Positive,0.6486,Positive,0.9871915578842164,Positive,0.9871915578842164,transformer,Safety Concern,1.0,Safety Concern,14,Friday,June,2025
618,618,The staff at the counter was extremely rude to me today.,Staff Behavior,Customer Support,Closed,CUST9470,2025-03-16 22:08:00,2025-03-18 06:58:10,2026-07-23 20:15:32,staff counter extremely rude today,32.83611111111111,Negative,-0.5095,Negative,-0.9993046522140504,Negative,-0.9993046522140504,transformer,Staff Behavior,1.0,Staff Behavior,22,Sunday,March,2025
619,619,The employee refused to help and was arguing instead of assisting.,Staff Behavior,Customer Support,Resolved,CUST7527,2025-09-10 14:16:00,2025-09-14 11:45:31,2026-07-23 20:15:32,employee refused help arguing instead assisting,93.49194444444444,Negative,-0.3612,Negative,-0.9993220567703248,Negative,-0.9993220567703248,transformer,Staff Behavior,1.0,Staff Behavior,14,Wednesday,September,2025
620,620,My bill amount doubled this month without any explanation.,Billing Issue,Billing,Resolved,CUST8370,2025-01-27 13:16:00,2025-01-29 07:21:26,2026-07-23 20:15:32,bill amount doubled month without explanation,42.090555555555554,Neutral,0.0,Negative,-0.9965940117836,Negative,-0.9965940117836,transformer,Billing Issue,1.0,Billing Issue,13,Monday,January,2025
621,621,I witnessed a near-accident due to lack of proper signage.,,Security,Closed,CUST1324,2025-05-18 16:35:00,2025-05-22 18:28:21,2026-07-23 20:15:32,witnessed near accident due lack proper signage,97.88916666666668,Negative,-0.3182,Negative,-0.9997788071632384,Negative,-0.9997788071632384,transformer,Safety Concern,0.8883533749905692,Safety Concern,16,Sunday,May,2025
622,622,The response time for service requests is unacceptably slow.,Service Delay,Operations,Resolved,CUST9821,2025-11-20 13:12:00,2025-11-25 08:37:32,2026-07-23 20:15:32,response time service requests unacceptably slow,115.42555555555556,Neutral,0.0,Negative,-0.9997486472129822,Negative,-0.9997486472129822,transformer,Service Delay,1.0,Service Delay,13,Thursday,November,2025
623,623,"There is a billing error, I already paid but it still shows unpaid.",Billing Issue,Billing,Resolved,CUST2284,2025-05-22 14:32:00,2025-05-24 19:53:25,2026-07-23 20:15:32,billing error already paid still shows unpaid,53.35694444444445,Negative,-0.2144,Negative,-0.9994487166404724,Negative,-0.9994487166404724,transformer,Billing Issue,1.0,Billing Issue,14,Thursday,May,2025
624,624,The response time for service requests is unacceptably slow.,Service Delay,Operations,In Progress,CUST6527,2025-06-05 19:55:00,,2026-07-23 20:15:32,response time service requests unacceptably slow,,Neutral,0.0,Negative,-0.9997486472129822,Negative,-0.9997486472129822,transformer,Service Delay,1.0,Service Delay,19,Thursday,June,2025
625,625,The staff member was polite and handled my issue very well.,,Customer Support,Open,CUST4739,2025-07-28 08:58:00,,2026-07-23 20:15:32,staff member polite handled issue well,,Positive,0.3384,Positive,0.9998146891593932,Positive,0.9998146891593932,transformer,Staff Behavior,0.9081754283449764,Staff Behavior,8,Monday,July,2025
626,626,The response time for service requests is unacceptably slow.,Service Delay,Operations,Resolved,CUST6950,2025-09-20 19:41:00,2025-09-24 22:15:16,2026-07-23 20:15:32,response time service requests unacceptably slow,98.57111111111112,Neutral,0.0,Negative,-0.9997486472129822,Negative,-0.9997486472129822,transformer,Service Delay,1.0,Service Delay,19,Saturday,September,2025
627,627,Thank you for quickly fixing the safety issue I reported earlier.,,Security,In Progress,CUST4844,2025-12-14 10:10:00,,2026-07-23 20:15:32,thank quickly fixing safety issue reported earlier,,Positive,0.6486,Positive,0.9871915578842164,Positive,0.9871915578842164,transformer,Safety Concern,0.8835184973982364,Safety Concern,10,Sunday,December,2025
628,628,The road near the facility is damaged and causing accidents.,Infrastructure,Maintenance,Open,CUST8752,2025-04-13 15:06:00,,2026-07-23 20:15:32,road near facility damaged causing accidents,,Negative,-0.6369,Negative,-0.9993550181388856,Negative,-0.9993550181388856,transformer,Infrastructure,1.0,Infrastructure,15,Sunday,April,2025
629,629,The staff at the counter was extremely rude to me today.,,Customer Support,Closed,CUST3544,2025-09-17 07:48:00,2025-09-20 13:23:23,2026-07-23 20:15:32,staff counter extremely rude today,77.58972222222222,Negative,-0.5095,Negative,-0.9993046522140504,Negative,-0.9993046522140504,transformer,Staff Behavior,0.8855267427573018,Staff Behavior,7,Wednesday,September,2025
630,630,Why is the late fee applied when I paid on time?,Billing Issue,Billing,In Progress,CUST3150,2025-05-08 14:47:00,,2026-07-23 20:15:32,late fee applied paid time,,Neutral,0.0,Negative,-0.9993433356285096,Negative,-0.9993433356285096,transformer,Billing Issue,1.0,Billing Issue,14,Thursday,May,2025
631,631,I was treated very disrespectfully by the customer support agent.,,Customer Support,Closed,CUST8801,2025-01-22 10:22:00,2025-01-24 20:32:19,2026-07-23 20:15:32,treated disrespectfully customer support agent,58.17194444444444,Positive,0.4019,Negative,-0.999445378780365,Negative,-0.999445378780365,transformer,Staff Behavior,0.9057271999777208,Staff Behavior,10,Wednesday,January,2025
632,632,The staff member was polite and handled my issue very well.,Staff Behavior,Customer Support,Open,CUST9835,2025-12-18 17:28:00,,2026-07-23 20:15:32,staff member polite handled issue well,,Positive,0.3384,Positive,0.9998146891593932,Positive,0.9998146891593932,transformer,Staff Behavior,1.0,Staff Behavior,17,Thursday,December,2025
633,633,The online payment portal charged me twice for the same bill.,Billing Issue,Billing,Closed,CUST9745,2025-06-24 21:40:00,2025-06-27 00:07:13,2026-07-23 20:15:32,online payment portal charged twice bill,50.45361111111111,Negative,-0.2023,Negative,-0.9943894743919371,Negative,-0.9943894743919371,transformer,Billing Issue,1.0,Billing Issue,21,Tuesday,June,2025
634,634,The response time for service requests is unacceptably slow.,,Operations,Open,CUST7753,2025-07-08 21:51:00,,2026-07-23 20:15:32,response time service requests unacceptably slow,,Neutral,0.0,Negative,-0.9997486472129822,Negative,-0.9997486472129822,transformer,Service Delay,0.9165667394063344,Service Delay,21,Tuesday,July,2025
635,635,The response time for service requests is unacceptably slow.,,Operations,Closed,CUST5698,2025-01-17 16:52:00,2025-01-23 10:29:15,2026-07-23 20:15:32,response time service requests unacceptably slow,137.62083333333334,Neutral,0.0,Negative,-0.9997486472129822,Negative,-0.9997486472129822,transformer,Service Delay,0.9165667394063344,Service Delay,16,Friday,January,2025
636,636,The staff at the counter was extremely rude to me today.,,Customer Support,Resolved,CUST8052,2025-08-16 04:48:00,2025-08-18 13:39:24,2026-07-23 20:15:32,staff counter extremely rude today,56.85666666666667,Negative,-0.5095,Negative,-0.9993046522140504,Negative,-0.9993046522140504,transformer,Staff Behavior,0.8855267427573018,Staff Behavior,4,Saturday,August,2025
637,637,Thank you for quickly fixing the safety issue I reported earlier.,Safety Concern,Security,Resolved,CUST8161,2025-04-01 03:35:00,2025-04-04 16:51:57,2026-07-23 20:15:32,thank quickly fixing safety issue reported earlier,85.2825,Positive,0.6486,Positive,0.9871915578842164,Positive,0.9871915578842164,transformer,Safety Concern,1.0,Safety Concern,3,Tuesday,April,2025
638,638,No technician has visited despite multiple requests.,,Operations,Closed,CUST2297,2025-09-21 16:24:00,2025-09-22 14:42:30,2026-07-23 20:15:32,technician visited despite multiple requests,22.308333333333334,Negative,-0.296,Negative,-0.982450783252716,Negative,-0.982450783252716,transformer,Service Delay,0.9333926417018912,Service Delay,16,Sunday,September,2025
639,639,I was treated very disrespectfully by the customer support agent.,Staff Behavior,Customer Support,Resolved,CUST5454,2025-07-26 15:58:00,2025-07-27 14:58:40,2026-07-23 20:15:32,treated disrespectfully customer support agent,23.01111111111112,Positive,0.4019,Negative,-0.999445378780365,Negative,-0.999445378780365,transformer,Staff Behavior,1.0,Staff Behavior,15,Saturday,July,2025
640,640,Staff keep telling me to wait but nothing happens.,,Operations,Closed,CUST5744,2025-10-14 23:12:00,2025-10-19 03:41:18,2026-07-23 20:15:32,staff keep telling wait nothing happens,100.48833333333332,Neutral,0.0,Negative,-0.9984003901481628,Negative,-0.9984003901481628,transformer,Service Delay,0.9313366245653248,Service Delay,23,Tuesday,October,2025
